displayName
azpcvomgmtncus101
azpcvomgmtscus101
azpcvomgmtuks101
azpcvomgmtukw101
azpcvomgmtwus101
azpcvomgmtwus2101
azpcvoneu301c
azpcvoneu401c
azpcvosan101c-vm1
azpcvosan101c-vm2
azpcvoscus101c-vm1
azpcvoscus101c-vm2
azpcvosea301c
azpcvosea401c
azpcvouks101c-vm1
azpcvouks101c-vm2
azpcvouks102c-vm1
azpcvouks102c-vm2
azpcvouks103c-vm1
azpcvouks103c-vm2
azpcvouks104c-vm1
azpcvouks104c-vm2
azpcvouks105-vm1
azpcvouks105-vm2
azpcvouks106c-vm2
azpcvouks108c
azpcvouks201c
azpcvouks301c
azpcvouks302c
azpcvouks401c
azpcvouks402c
azpcvoukw101c-vm1
azpcvoukw101c-vm2
azpcvoukw108c
azpcvoukw201c
azpcvoukw202c
azpcvoukw203c
azpcvoukw301c
azpcvoukw401c
azpcvoukw402c
azpcvouse101c-vm1
azpcvouse101c-vm2
azpcvousnc101c-vm1
azpcvousnc101c-vm2
azpcvousnc302c
azpcvousnc401c
azpcvoussc301c
azpcvoussc302c
azpcvoweu101c-vm1
azpcvoweu101c-vm2
azpcvoweu301c
azpcvoweu401c
azpcvowus101c-vm1
azpcvowus101c-vm2
azpcvowus2101c-vm1
azpcvowus2101c-vm2
azpdryviq01
azpeaclaap01
azpeacvocopy01
azpeaops101
azpearsccmcp101
azpeasccmcp01
azpentest01
azpeursccmcp101
azpeursccmcp102
azphades101
azphkfile01
azpicus01
azpiisshrp01
azpiisshrp02
azpiisshru01
azplogcol101
azplppcp01
azpmtlktwebprod
azpmtlktwebuat
azpncusmcepo01
azpncussccmcp01
azpneufs01
azpnuoneu01
azpocumaue101
azpocumea101
azpocumneu101
azpocumneu102
azpocumuks101
azporainfou01
azporashrp01
azporashru01
azpowerbican01
azpowerbieap01
azpowerbieus01
azpowerbieusp01
azppcthvaueu101
azppcthveau101
azppcthvuksu101
azppcthvweuu101
azppltm01
azppltm02
azppwcjb01
azppwcjb02
azprapid7au01
azprapid7ea01
azprapid7neu01
azprapid7san01
azprapid7ukw01
azprapid7us01
azprapidr7aue01
azprapidr7ea01
azprapidr7uks01
azprmt01
azpro25avdu3b
azproadmd101
azproadmp101
azproadmpre101
azproadmu101
azproapip101
azproapiu101
azproavdp32
azproavdp44
azproavdp57
azproavdp67
azproavdp82
azproavdpd6
azproavdpf0
azproavdpf2
azproavdu02
azproavdu8a
azprogrskyp101
azprogrskyu101
azprowatchp01
azpscusvscan01
azpseabimcad102
azpseabimcad103
azpsnowlogd01
azpsnowlogp01
azpsnowlogu01
azpsnowrecp01
azpsqladscp01
azpsqladscp02
azpsqladscp03
azpsqladscu02
azpsqladscu03
azpsqladsdp01
azpsqladsdu01
azpsqlassu01
azpsqlbimcp01
azpsqlbimcp02
azpsqlbipd01
azpsqlclap01
azpsqlclap02
azpsqlclap03
azpsqlclap04
azpsqlclau01
azpsqlcostp02
azpsqlcostu01
azpsqlcostu02
azpsqldbap01
azpsqlgisp01
azpsqlgisp02
azpsqlgisp03
azpsqlgisp04
azpsqlgisp05
azpsqlgisp07
azpsqlgisp08
azpsqlgisp09
azpsqlgisp11
azpsqlgisp13
azpsqlgisp14
azpsqlgisp15
azpsqlgisp17
azpsqlgisp20
azpsqlgisp21
azpsqlgisp22
azpsqlhubd01
azpsqlhubd02
azpsqlhubd03
azpsqlhubt01
azpsqlmbamp01
azpsqlmimp01
azpsqlmodp01
azpsqlprdbp01
azpsqlrwap01
azpsqlrwap02
azpsqlshrcp01
azpsqlshrcp02
azpsqlshrcp03
azpsqlshrcu05
azpsqlshrcu06
azpsqlshrcu07
azpsqlshrp01
azpsqlshrp02
azpsqlshrp03
azpsqlshrp04
azpsqlshrp05
azpsqlshrp06
azpsqlshrp07
azpsqlshrp08
azpsqlshrp09
azpsqlshru02
azpsqlshru03
azpsqlshru04
azpsqlshru05
azpsqlshru06
azpsqlsp16p01
azpsqlsp16u01
azpsqlssrsp01
azpsqltest101
azpsqltest104
azpsqltest105
azpsrsd365p01
azpsrsd365u01
azpssisproc01
azpuksclaap01
azpuksd42ma02
azpuksimgw101
azpukskms01
azpukskms02
azpuksopengear
azpuksredir01
azpukssccmcp01
azpuniapps01
azpwrbiausp01
azpwrbiunid01
azpwrpltcac01
azpwrplteus01
azpwrpltuks01
azqeepdeves01
azqeepdeves02
azqeepprodes01
azqeepuates01
azreleezemep01
azreport01
azreportp01
azsage01
azsanad01
az-san-cc01
az-san-cc02
azsandfs101
azsandfs102
azsandns01
azsawad01
az-saw-cc01
az-saw-cc02
azsawdfs101
azsawdfs102
azsawdns01
azscusad101
az-scus-cc01
az-scus-cc02
azscusdfs101
azscusdfs102
azscusdns01
azseaad01
azseaautoarc01
azseabatrdpp101
az-sea-cc01
az-sea-cc02
azseacvovscan01
azseadfs101
azseadfs102
azseadns01
azseapacutapp01
azseaprintp01
azsfprintp01
azsgatagsdsp01
azsgatagshstp01
azsgatagsimg01
azsgatagsod01
azsgatagsp01
azsgatagswa01
azsgatagsweb02
azsgatmonsp01
azsgatptlp01
azsharegatep01
azshparcp01
azshparcp02
azshparcp03
azshparcp04
azsinbau01
azsinbau02
azsinjams201
azsinpavdbim53
azsinpavdbim6d
azsinpavdbima8
azsinpavdesrg87
azsinpavdesrg9f
azsinpavdesrgbd
azsinpavdesrgea
azsinprojauto01
azsinprojauto03
azsistemi01
azsiteservice01
azsmtpesa01
azsnowinvp01
azspansensep01
azspoljobp01
azsproappp101
azsqldsct01
azsqlvm00101
azsquaredupp01
azsquaredupp02
azssotestsvr01
azsvccertsp01
aztestimagedes1
aztestr5301
aztorlmp01
aztorlutronp01
aztorprintp01
aztorpwp01
aztsmaecamr01
aztsmaecamr02
aztsmaecamr03
aztsmaecamr04
aztsmaecaue01
aztsmaecaue02
aztsmaecaus01
aztsmaecaus02
aztsmaecea01
aztsmaecea02
aztsmaecea03
aztsmaecea04
aztsmaecne01
aztsmaecne02
aztsmaecne04
aztsmaecne05
aztsmaecne06
aztsmaecuks01
aztsmaecuks02
aztsmaecuks03
aztsmaecuks04
azukautoarc01
azukavdper-ff87
azukgsdcn101
azukgsdcn102
azukgsdcn103
azukhoraec000
azukhoraec003
azukhoraec004
azukhoraec005
azukhoraec007
azukhorausa001
azukhorausa003
azukhorbin000
azukhorbin001
azukhorbin002
azukhorbin003
azukhorbin004
azukhorbin005
azukhorbin006
azukhorbin007
azukhorbin008
azukhorbin009
azukhorbin00a
azukhorbin00b
azukhorbin00c
azukhordlr002
azukhordlr003
azukhordlr004
azukhorgen003
azukhorgen004
azukhorgen005
azukhorggup008
azukhorggup009
azukhorggup00a
azukhorggup00b
azukhorggup00c
azukhorggup00d
azukhorggup00e
azukhorggup00f
azukhorgrim048
azukhorgrim049
azukhorgrim04a
azukhorgrim04b
azukhorgrim04c
azukhorgrim04d
azukhorltc000
azukhorltc001
azukhorltc002
azukhorltc003
azukhorltc005
azukhoros000
azukhoros001
azukhoros003
azukhortacp001
azukhortacp005
azukhortacp006
azukhortacp007
azukhorwes003
azukhorwes004
azukhorwes005
azukp2avdesrg6f
azukpavdadmsb2
azukpavdadmse8
azukpavdapm52
azukpavdapmd2
azukpavdbim04
azukpavdbim4f
azukpavdbim6c
azukpavdbimb9
azukpavdesrg09
azukpavdesrg10
azukpavdesrg19
azukpavdesrg1a
azukpavdesrg1d
azukpavdesrg1f
azukpavdesrg23
azukpavdesrg27
azukpavdesrg2d
azukpavdesrg2e
azukpavdesrg33
azukpavdesrg36
azukpavdesrg37
azukpavdesrg3b
azukpavdesrg3f
azukpavdesrg41
azukpavdesrg43
azukpavdesrg44
azukpavdesrg52
azukpavdesrg56
azukpavdesrg5e
azukpavdesrg61
azukpavdesrg63
azukpavdesrg6a
azukpavdesrg6b
azukpavdesrg74
azukpavdesrg77
azukpavdesrg7f
azukpavdesrg81
azukpavdesrg84
azukpavdesrg8d
azukpavdesrg91
azukpavdesrg9f
azukpavdesrgae
azukpavdesrgaf
azukpavdesrgb7
azukpavdesrgbf
azukpavdesrgc4
azukpavdesrgcc
azukpavdesrgeb
azukpavdesrgfc
azukpavdgen0c
azukpavdgen37
azukpavdgen39
azukpavdgen55
azukpavdgen72
azukpavdldn9f
azukpavdldnc3
azukpavdldnc4
azukpavdldnd4
azukpavdldneb
azukpavdxena20
azukpavdxenaff
azuksad101
azuksad102
azuksad103
azuksapceco01
azuksarupad101
azukscaweb01
az-uks-cc01
az-uks-cc02
azuksccmcn101
azuksccmcn102
azuksccmcn103
azukscertca01
azukscrctest01
azukscvovscan01
azuksdegpu01
azuksdfs101
azuksdfs102
azuksdns01
azuksemail101
azuksfinsmtp01
azuksfmecored01
azuksfmecorep01
azuksfmecorep02
azuksfmecoreu01
azuksfmecoreu02
azuksfmeengd01
azuksfmeengp01
azuksfmeengp02
azuksfmeengu01
azuksfmeengu02
azukshybwork101
azuksjamse101
azuksmbam101
azuksmimp01
azuksorasynp01
azukspcutapp01
azukspcutapp02
azukspcutmob01
azukspcutmob02
azukspypkg01
azuksqip01
azuksrhino
azuksserrav01
azuksserrav101
azuksserrav102
azukuavdapm73
azukuavdbime3
azukuavdentridd
azukuavdesrg90
azukuepayment00
azukwad01
az-ukw-cc01
az-ukw-cc02
azukwdns01
azukwpcutapp01
azukwpcutmob01
azurevra-0f546eac-7c6a-49a1-9839-2f8080ff98f3
azurevra-314be78c-c8d8-4a0f-bf33-c01b8524159b
azurevra-818a5c6c-1681-417d-a684-00e8a6844989
azurevra-b5ad947f-b054-4cf9-9b96-70d22b541421
azurevra-e224f4a1-44b7-44c2-85f9-8efe9cd62b0d
azurevra-f371964f-a4aa-435c-b121-d4a8e642c5ba
azusatagsdsp01
azusatagsimg01
azusatagsp01
azusatagswa01
azusatagsweb01
azusatagsweb02
azusatmonsp01
azusatptlp01
azusavdper-e6a1
azusbimautop01
azusbimautop02
azusbimautop03
azusbimautop04
azusbimautop05
azusbimautop06
azusbimautop07
azusbimautop08
azusbimautop09
azusbimautop10
azusbimautop11
azusbimautop12
azusbimautop13
azusbimautop14
azusbimautop15
azusbimautop16
azusbimautop17
azusbimautop18
azusbimautop19
azusbimautop20
azusbimautop21
azusncjamse101
az-us-sc-ftd-vm01
az-us-sc-ftd-vm02
azuvtmstw101
azuvtmstw102
azuvtmstw103
azuvtmstw104
azw36501
azw36502
azwasprintp01
azweuad01
azweubatlicd01
azweubatrdpd01
azweubatrdpp101
azweubatrh02
az-weu-cc01
az-weu-cc02
azweudfs101
azweudfs102
azweuqip01
azweurhinoc01
azwin365sol01
azwinadoagent
azwkautomisc01
az-wus2-cc01
az-wus2-cc02
azwus2dfs101
azwus2dfs102
azwusad01
azwusasavm01
azwusasavm02
az-wus-cc01
az-wus-cc02
azwuscvovscan01
azwusdfs101
azwusdfs102
azwuspcapp01
azwuspcapp02
azwuspcmob01
azwuspcmob02
azwvdgenhribase
azwvdsrvrescue3
azwvdw11esrbas1
azxdap01
backupvmbim
bastion
bastion01
bastion-vm-uat
blfadmin01
cctest01
cctest301
cia-win-10
cicd-vm-dev
cicd-vm-prod
cicd-vm-uat
cloud-compliance-4hbwqjaxyyi40pojk5r9y6oglz6ee-20220802011245
cloudinsights-au-o7kh0yvi
cloudinsights-au-xreyudqm
corrigan01
cphlic01
crkcostx01
cstarup-ghe-vm
deptestvm
devops-host-1
dtpprodvm01
dtptestvm01
dubadmin02
dubbms101
dublic01
dubsec01
durapp01
durapp02
durpri01
duslic02
ea-azhk-vwlc01
e-adevweb01
ea-netmon-vm01
earpbigtw101
earrwa01
earsbcaz01
earsbcaz02
earsccmdp01
earutil101
edilic01
ediweb01
eu-csr-du-vm1
eu-csr-du-vm2
eu-nessus-vm1
euradmin01
eureicccore01
eureicccore02
eurevxa101
eurevxa102
eurfile201
eurgislic01
eurhs2dev01
eurmfa101
eurmfa102
eurmfa201
eurmfa202
eurnes101
eurnetutil01
eurpdepdmp101
eurpdepdmpd01
eurrwaweb
eus-netmon-vm-01
ffmlic02
finshriiseap01
finshriiseau01
finshriisseap01
finshriisseau01
fmeauditprod01
fmedesktopls01
fuseauprodbi01
fusecaprodbi01
fusegbprodbi01
fusegbprodleg01
fuseieprodbi01
fuseieuatbi1901
fusesgprodbi01
fuseusprodbi01
fuseusprodbi02
gloaadtst01
gloadcuat101
gloadcuat201
gloazurehyb101
gloazurehyb102
glodatapuks101
glodatapuks102
glodatapuks103
glodatapuks104
glodocaveagnt01
glodseaa101
glofintsjh101
glofintsjh102
glogisweb01
gloiamtest01
glolinuxrepo
glombam01cl
glonetsys01
gloocum202
glopbi101
glopbigtw102
gloqrmad01
glormt01
glosccmhealth01
glosccmpkg03
glosccmpkgw07
glosccmpkgw08
glosccmpkgw09
glosccmpkgw10
glosccmpkgw11
glosccmpkgw1102
glosccmpkgw12
glospmig01
glospmig02
glospmig03
glospmig04
glospojob102
glosqlcrm101
glosqlshr101
glosqlshru01
glovsbv01
glovsiisd
gsentratest
gssentratest2
hcrvm
hkgcadxms
hkg-cedd-digital-twin-std-demo-dev-1
hkgintranet
hkgislic01
hkgmfa101
hkgnetutil01
hkgnts04
hkgnts07
hkgnts20
hkgnts34
hkgnts45
hkgnts84
hkgpfmweb01
hkgpwche01
hkgscript101
hs2vm
iiasandpitvm1
internaldevserver
isa-bastion
isa-postprocessor
janusserver
joedemovm01
johprint01
johudm01
jumpbox2
krkfile02
krkweb01clo
l-agis02
l-agisotp01
l-agispgsql01
l-agiswsg02
l-awebgis03
l-ccomrhel
ldnadmin105
ldnadmin106
ldndev01
ldnmoira103
ldnrds101
linux-bastion
livlic01
mada3backup01
madpiql01
madrhel01
manfin101
manfin101-clone
maulic01
mccauthypv102
meldynalite
melpwc01
melsalto01
mgmt-vm-test
milsynchro01
mm1
ms-srv-2016
myvm
ncus-netmon-vm-01
neu-netmon-vm01
nwmfile03
nwmnmse01
n-yadsweb01
n-yadsweb09
n-ydatacache01
openfoam5
plmtrac-dev01
plmtrac-prod01
